year,country,iso_code,oil_consumption,gas_consumption,population,gdp
2006,Taiwan,TWN,562.380126953125,110.698486328125,22914644.0,745965982529.0
2007,Taiwan,TWN,583.0148315429688,117.4490203857422,23006921.0,791900583149.0
2008,Taiwan,TWN,545.4449462890625,127.65959167480467,23086238.0,794389614968.0
2009,Taiwan,TWN,532.0419921875,124.66775512695312,23164353.0,779014502319.0
2010,Taiwan,TWN,555.7367553710938,154.7976837158203,23224049.0,859487483344.0
2011,Taiwan,TWN,517.70947265625,170.39930725097656,23273078.0,888546864638.0
2012,Taiwan,TWN,509.2837219238281,178.85227966308594,23345963.0,908290377366.0
2013,Taiwan,TWN,521.8908081054688,179.3790740966797,23416870.0,930852328389.0
2014,Taiwan,TWN,538.760498046875,188.6816864013672,23472811.0,974779255338.0
2015,Taiwan,TWN,553.8143920898438,201.8035888671875,23529260.0,989069527295.0
2016,Taiwan,TWN,554.2124633789062,209.654052734375,23586140.0,1010482869589.0
2017,Taiwan,TWN,550.4329833984375,232.4506072998047,23632950.0,1043939947916.0
2018,Taiwan,TWN,544.2569580078125,236.6213836669922,23659308.0,1073034529603.0
2019,Taiwan,TWN,513.0675659179688,232.59820556640625,23674137.0,1105912366266.0
2020,Taiwan,TWN,490.9263000488281,248.8446044921875,23663461.0,1143369531447.0
2021,Taiwan,TWN,519.622802734375,272.9045715332031,23558330.0,1218008773904.0
2022,Taiwan,TWN,478.7268676757813,280.6635131835937,23420107.0,1247874288934.0
2000,Thailand,THA,418.9392700195313,211.9536895751953,63007815.0,579217712636.0
2001,Thailand,THA,414.4045715332031,245.6052703857422,63651137.0,596448007832.0
2002,Thailand,THA,448.2023620605469,266.8924865722656,64266433.0,630177413705.0
2003,Thailand,THA,491.3606567382813,284.2218017578125,64868164.0,672602585235.0
2004,Thailand,THA,544.5814208984375,297.55035400390625,65452049.0,712165919937.0
2005,Thailand,THA,543.1483154296875,320.5918884277344,66017415.0,739238460898.0
2006,Thailand,THA,539.1893920898438,330.1123046875,66567685.0,773067090714.0
2007,Thailand,THA,533.2962036132812,351.720458984375,67102388.0,811667437725.0
2008,Thailand,THA,502.6427612304688,369.4172668457031,67619835.0,822020817321.0
2009,Thailand,THA,518.444580078125,381.2444152832031,68121077.0,812859746470.0
2010,Thailand,THA,534.344970703125,432.0556335449219,68579443.0,870109340511.0
2011,Thailand,THA,543.4922485351562,443.18060302734375,69007212.0,873642799890.0
2012,Thailand,THA,564.3662109375,486.33502197265625,69436091.0,936920832597.0
2013,Thailand,THA,584.2940063476562,488.6432495117188,69845112.0,962095812070.0
2014,Thailand,THA,590.7017822265625,499.44732666015625,70216362.0,971562808709.0
2015,Thailand,THA,604.4171142578125,509.6095581054688,70540787.0,1002011619070.0
2016,Thailand,THA,625.2780151367188,505.6425476074219,70859835.0,1036430730493.0
2017,Thailand,THA,644.634033203125,500.8379211425781,71160183.0,1079732734924.0
2018,Thailand,THA,658.427001953125,500.1961059570313,71376081.0,1125329902301.0
2019,Thailand,THA,665.9972534179688,509.3956298828125,71522264.0,1149130685920.0
2020,Thailand,THA,600.1246337890625,468.5292053222656,71641484.0,1078332670656.0
2021,Thailand,THA,599.1502075195312,470.1372985839844,71727338.0,1095187026392.0
2022,Thailand,THA,643.530029296875,443.18060302734375,71735321.0,1124143758569.0
2000,Trinidad and Tobago,TTO,17.41586685180664,101.56194305419922,1319781.0,24996996038.0
2001,Trinidad and Tobago,TTO,17.940031051635742,108.94409942626952,1325573.0,25814786793.0
2002,Trinidad and Tobago,TTO,19.452259063720703,121.74732971191406,1332017.0,27665233734.0
2003,Trinidad and Tobago,TTO,19.539342880249023,135.20101928710938,1338718.0,31435997895.0
2004,Trinidad and Tobago,TTO,20.994029998779297,148.70533752441406,1345386.0,33689560531.0
2005,Trinidad and Tobago,TTO,23.40025520324707,163.75308227539062,1352040.0,35495977662.0
2006,Trinidad and Tobago,TTO,24.09228134155273,192.7615509033203,1358706.0,39852731106.0
2007,Trinidad and Tobago,TTO,24.855905532836918,196.4502716064453,1365381.0,41413662308.0
2008,Trinidad and Tobago,TTO,26.43231964111328,191.5810394287109,1372090.0,42494149374.0
2009,Trinidad and Tobago,TTO,25.53571891784668,190.8847198486328,1379056.0,40299152132.0
2010,Trinidad and Tobago,TTO,26.10817146301269,207.4008636474609,1386657.0,41285434067.0
2011,Trinidad and Tobago,TTO,25.714265823364254,204.81320190429688,1394990.0,40819362692.0
2012,Trinidad and Tobago,TTO,23.54327774047852,202.3598480224609,1403814.0,42669299120.0
2013,Trinidad and Tobago,TTO,25.00568580627441,203.55630493164065,1412658.0,44309506041.0
2014,Trinidad and Tobago,TTO,23.716630935668945,205.10089111328125,1421135.0,45781910542.0
2015,Trinidad and Tobago,TTO,25.571510314941406,196.04771423339844,1429190.0,45435797433.0
2016,Trinidad and Tobago,TTO,26.311124801635746,169.44471740722656,1437031.0,42362516644.0
2017,Trinidad and Tobago,TTO,23.55704689025879,183.4932861328125,1445265.0,40368511597.0
2018,Trinidad and Tobago,TTO,20.274511337280277,173.7475128173828,1470522.0,40016907555.0
2019,Trinidad and Tobago,TTO,20.45355033874512,174.73316955566406,1484898.0,40060922958.0
2020,Trinidad and Tobago,TTO,17.470394134521484,151.85647583007812,1481026.0,36985045051.0
2021,Trinidad and Tobago,TTO,17.051729202270508,156.05621337890625,1487715.0,36605213818.0
2022,Trinidad and Tobago,TTO,18.33970260620117,154.7004852294922,1495923.0,37513383973.0
2000,Turkey,TUR,370.6986999511719,139.46945190429688,65425957.0,785054993224.0
2001,Turkey,TUR,344.8432006835937,153.45852661132812,66245125.0,732284634333.0
2002,Turkey,TUR,369.4815368652344,166.39434814453125,67048792.0,796073298321.0
2003,Turkey,TUR,363.70947265625,200.4813537597656,67831735.0,848549642280.0
2004,Turkey,TUR,371.8333435058594,211.68411254882807,68592621.0,931152861082.0
2005,Turkey,TUR,367.382080078125,257.2323608398437,69329557.0,1017383777200.0
2006,Turkey,TUR,381.8266296386719,291.970458984375,70045351.0,1096826103018.0
2007,Turkey,TUR,388.89990234375,338.9071044921875,70750593.0,1158406990670.0
2008,Turkey,TUR,382.5589294433594,352.9823913574219,71562343.0,1179868355277.0
2009,Turkey,TUR,389.5269165039063,337.221923828125,72464846.0,1122756788420.0
2010,Turkey,TUR,374.5540466308594,358.2103271484375,73346766.0,1240496805446.0
2011,Turkey,TUR,364.0785217285156,418.3987731933594,74215203.0,1364782716000.0
2012,Turkey,TUR,383.5719604492188,433.192138671875,75197196.0,1430132002360.0
2013,Turkey,TUR,412.1506652832031,439.6648559570313,76403032.0,1551491738617.0
2014,Turkey,TUR,423.30218505859375,466.4653015136719,78036154.0,1628131977724.0
2015,Turkey,TUR,498.6640930175781,459.5904235839844,80014222.0,1727192876718.0
2016,Turkey,TUR,533.83056640625,445.0459899902344,81652087.0,1784590365590.0
2017,Turkey,TUR,578.7784423828125,515.6807861328125,83083667.0,1918472081554.0
2018,Turkey,TUR,579.3821411132812,472.3251953125,84415966.0,1975637604336.0
2019,Turkey,TUR,576.5308227539062,433.575439453125,85357670.0,1991116616493.0
2020,Turkey,TUR,547.577392578125,462.1521301269531,86091691.0,2029749392174.0
2021,Turkey,TUR,581.6045532226562,572.8756713867188,86686254.0,2260196231771.0
2022,Turkey,TUR,606.4530029296875,509.395263671875,87058469.0,2385996374127.0
2000,Turkmenistan,TKM,58.65860366821289,71.61000061035156,4582675.0,18299208667.0
2001,Turkmenistan,TKM,46.71168899536133,105.20124816894533,4675416.0,22282743473.0
2002,Turkmenistan,TKM,55.35713958740234,74.97875213623047,4769473.0,26092440396.0
2003,Turkmenistan,TKM,51.78116607666016,116.17375183105467,4863871.0,30907677346.0
2004,Turkmenistan,TKM,72.59851837158203,114.53750610351562,4958091.0,35857575608.0
2005,Turkmenistan,TKM,58.77116012573242,116.4625015258789,5052260.0,41000508021.0
2006,Turkmenistan,TKM,60.10518264770508,119.92749786376952,5147103.0,46019998793.0
2007,Turkmenistan,TKM,54.302276611328125,111.64999389648438,5244047.0,51693703669.0
2008,Turkmenistan,TKM,75.9785385131836,78.92500305175781,5345033.0,60001295021.0
2009,Turkmenistan,TKM,55.497684478759766,171.13250732421875,5451597.0,64409212896.0
2010,Turkmenistan,TKM,64.03738403320312,182.71885681152344,5564356.0,71115148352.0
2011,Turkmenistan,TKM,59.61466217041016,207.35255432128903,5683413.0,82520290491.0
2012,Turkmenistan,TKM,86.17620849609375,229.3844146728516,5808548.0,87581261691.0
2013,Turkmenistan,TKM,74.3252944946289,193.31211853027344,5939348.0,87286119372.0
2014,Turkmenistan,TKM,84.05570983886719,199.6299591064453,6075286.0,90639646545.0
2015,Turkmenistan,TKM,68.36241912841797,253.8630523681641,6215773.0,93346148579.0
2016,Turkmenistan,TKM,97.48772430419922,251.15005493164065,6360041.0,92434154525.0
2017,Turkmenistan,TKM,75.95901489257812,247.58880615234372,6507065.0,96785037864.0
2018,Turkmenistan,TKM,81.45767211914062,283.9233093261719,6655523.0,97638670425.0
2019,Turkmenistan,TKM,73.18048095703125,277.46990966796875,6803943.0,94329707021.0
2020,Turkmenistan,TKM,101.70230102539062,342.5323486328125,6949915.0,91559235694.0
2021,Turkmenistan,TKM,86.91435241699219,357.8560791015625,7092042.0,95789282239.0
2022,Turkmenistan,TKM,96.3797836303711,375.3646240234375,7230197.0,97502944727.0
2000,Ukraine,UKR,142.3778533935547,741.9862060546875,49556654.0,253196030608.0
2001,Ukraine,UKR,157.05496215820312,719.2723388671875,49106854.0,281110336028.0
2002,Ukraine,UKR,159.51821899414062,707.9154052734375,48677280.0,301087057315.0
2003,Ukraine,UKR,165.02755737304688,722.111572265625,48315133.0,335257370240.0
2004,Ukraine,UKR,165.99037170410156,716.43310546875,47979502.0,381078098070.0
2005,Ukraine,UKR,170.23020935058594,722.111572265625,47585558.0,399366244154.0
2006,Ukraine,UKR,174.57891845703125,700.3441772460938,47278691.0,436786761547.0
2007,Ukraine,UKR,180.3800201416016,660.5949096679688,47062802.0,480580682697.0
2008,Ukraine,UKR,172.89476013183594,627.470458984375,46819168.0,499592169886.0
2009,Ukraine,UKR,168.17965698242188,489.0862731933594,46623731.0,431074416655.0
2010,Ukraine,UKR,161.7557830810547,545.60595703125,46455997.0,439429783004.0
2011,Ukraine,UKR,161.0955047607422,561.26904296875,46307854.0,471221167316.0
2012,Ukraine,UKR,159.76318359375,518.3871459960938,46210051.0,472276721174.0
2013,Ukraine,UKR,151.43328857421875,476.99114990234375,46126760.0,472286166147.0
2014,Ukraine,UKR,133.58709716796875,403.1710815429688,45972379.0,441233307180.0
2015,Ukraine,UKR,119.47356414794922,319.8869323730469,45784904.0,398045419167.0
2016,Ukraine,UKR,125.16150665283205,314.2084655761719,45616831.0,407666198456.0
2017,Ukraine,UKR,125.78934478759766,301.9051208496094,45436037.0,417287091525.0
2018,Ukraine,UKR,130.70652770996094,305.6907653808594,45208903.0,431842093109.0
2019,Ukraine,UKR,128.96897888183594,282.9768981933594,44957451.0,445656664440.0
2020,Ukraine,UKR,121.78443145751952,293.3874206542969,44680008.0,428931213784.0
2021,Ukraine,UKR,123.14044189453124,272.5663757324219,44298642.0,443313281092.0
2022,Ukraine,UKR,107.29503631591795,182.6573181152344,41048768.0,309166674673.0
2000,United Arab Emirates,ARE,229.3394012451172,306.4425048828125,3493583.0,160530689682.0
2001,United Arab Emirates,ARE,226.6210174560547,314.7300109863281,3723596.0,177271829556.0
2002,United Arab Emirates,ARE,235.306640625,355.2900085449219,3956829.0,195394872658.0
2003,United Arab Emirates,ARE,260.5353088378906,369.33001708984375,4192465.0,224547226340.0
2004,United Arab Emirates,ARE,281.5558776855469,392.0474853515625,4428964.0,252047957126.0
2005,United Arab Emirates,ARE,292.91925048828125,409.9874877929688,4664797.0,262413275144.0
2006,United Arab Emirates,ARE,315.2577819824219,422.760009765625,5009106.0,307378573765.0
2007,United Arab Emirates,ARE,337.4020690917969,479.3823547363281,5624640.0,367816178792.0
2008,United Arab Emirates,ARE,354.6875305175781,579.7211303710938,6302669.0,464692468324.0
2009,United Arab Emirates,ARE,346.4915771484375,575.8807373046875,6707063.0,480551549339.0
2010,United Arab Emirates,ARE,372.0712890625,592.7164916992188,6938372.0,490048925162.0
2011,United Arab Emirates,ARE,399.3388671875,616.3614501953125,7199436.0,551070287560.0
2012,United Arab Emirates,ARE,418.64892578125,639.3074951171875,7497122.0,577394943300.0
2013,United Arab Emirates,ARE,464.9305114746094,646.1110229492188,7831851.0,606587973942.0
2014,United Arab Emirates,ARE,472.7376403808594,638.665283203125,8236880.0,631858461256.0
2015,United Arab Emirates,ARE,489.7171630859375,712.610595703125,8674633.0,674742705535.0
2016,United Arab Emirates,ARE,531.9050903320312,715.3653564453125,9030873.0,712265114847.0
2017,United Arab Emirates,ARE,528.577392578125,656.567626953125,9234330.0,717500233045.0
2018,United Arab Emirates,ARE,526.056640625,581.1663208007812,9346870.0,726928170282.0
2019,United Arab Emirates,ARE,516.4724731445312,670.1802368164062,9377855.0,734982504070.0
2020,United Arab Emirates,ARE,465.2102355957031,676.8334350585938,9448529.0,698549476819.0
2021,United Arab Emirates,ARE,514.3623657226562,653.2421875,9789055.0,725904671328.0
2022,United Arab Emirates,ARE,590.302490234375,664.2266845703125,10242085.0,779701520404.0
2000,United Kingdom,GBR,951.9542846679688,1013.4171142578124,59057333.0,1889565292321.0
2001,United Kingdom,GBR,947.5491333007812,1008.5319213867188,59288095.0,1939268312671.0
2002,United Kingdom,GBR,940.2432861328124,995.3414916992188,59540764.0,1983994308619.0
2003,United Kingdom,GBR,947.6824340820312,998.0919189453124,59820385.0,2050625402735.0
2004,United Kingdom,GBR,973.8137817382812,1019.8790893554688,60169964.0,2099526641365.0
2005,United Kingdom,GBR,1001.7658081054688,993.8655395507812,60596107.0,2161729510824.0
2006,United Kingdom,GBR,991.9008178710938,942.6024169921876,61051093.0,2212618867772.0
2007,United Kingdom,GBR,964.17578125,953.0054931640624,61535859.0,2267631534502.0
2008,United Kingdom,GBR,944.1475830078124,978.3256225585938,62027303.0,2252034759561.0
2009,United Kingdom,GBR,903.3380126953124,912.2369384765624,62506222.0,2151479208521.0
2010,United Kingdom,GBR,891.578857421875,984.928466796875,63006482.0,2190919919855.0
2011,United Kingdom,GBR,868.941650390625,819.185302734375,63509285.0,2223011392593.0
2012,United Kingdom,GBR,849.1104736328125,768.9874877929688,63960488.0,2255210551431.0
2013,United Kingdom,GBR,840.3035888671875,763.2576293945312,64389386.0,2296252599482.0
2014,United Kingdom,GBR,838.9754028320312,700.5552368164062,64865914.0,2369725553442.0
2015,United Kingdom,GBR,849.98486328125,720.4544067382812,65382107.0,2426435869267.0
2016,United Kingdom,GBR,873.8561401367188,798.9833374023438,65893359.0,2478973016876.0
2017,United Kingdom,GBR,884.0000610351562,782.287841796875,66354473.0,2539548543933.0
2018,United Kingdom,GBR,870.5144653320312,788.4869995117188,66752473.0,2582848171416.0
2019,United Kingdom,GBR,846.4751586914062,778.7376098632812,67110958.0,2624285076706.0
2020,United Kingdom,GBR,666.9992065429688,734.6375732421875,67351860.0,2334804059780.0
2021,United Kingdom,GBR,681.037109375,769.5437622070312,67668788.0,2512190098029.0
2022,United Kingdom,GBR,730.2361450195312,704.8814697265625,68179315.0,2615230634906.0
2000,United States,USA,10654.9423828125,6283.90673828125,281484126.0,12947417795437.0
2001,United States,USA,10642.4248046875,6006.580078125,284279634.0,13073810008320.0
2002,United States,USA,10641.833984375,6201.11181640625,287084335.0,13307343638671.0
2003,United States,USA,10806.6552734375,6021.90087890625,289908091.0,13680911930765.0
2004,United States,USA,11199.4365234375,6046.27734375,292786248.0,14198910513593.0
2005,United States,USA,11216.5087890625,5951.9296875,295716666.0,14673826218839.0
2006,United States,USA,11072.7529296875,5865.77783203125,298730208.0,15065164240312.0
2007,United States,USA,11004.6796875,6241.3828125,301844223.0,15333183877566.0
2008,United States,USA,10275.4296875,6288.912109375,304970325.0,15288552732632.0
2009,United States,USA,9742.2412109375,6176.28076171875,308023452.0,14864003344421.0
2010,United States,USA,9892.91015625,6481.9345703125,311062785.0,15239586726210.0
2011,United States,USA,9697.580078125,6582.10791015625,314105075.0,15477885525000.0
2012,United States,USA,9472.0908203125,6881.22802734375,317115349.0,15830886903539.0
2013,United States,USA,9628.431640625,7070.22802734375,320110752.0,16122472460312.0
2014,United States,USA,9692.9599609375,7222.60498046875,323115377.0,16491319003554.0
2015,United States,USA,9891.111328125,7435.794921875,326126496.0,16937633974582.0
2016,United States,USA,9965.4755859375,7490.9892578125,329179423.0,17220065720000.0
2017,United States,USA,10062.5908203125,7398.232421875,332204657.0,17606124654726.0
2018,United States,USA,10303.7626953125,8219.6328125,335056492.0,18124692769570.0
2019,United States,USA,10287.68359375,8509.9990234375,337790069.0,18540552700117.0
2020,United States,USA,9035.3203125,8353.2421875,339436156.0,18027359681343.0
2021,United States,USA,9868.9853515625,8364.2490234375,340161438.0,19099378164000.0
2022,United States,USA,9930.5869140625,8804.0771484375,341534041.0,19493170182843.0
2000,Uzbekistan,UZB,79.69032287597656,486.73626708984375,24787052.0,116875841754.0
2001,Uzbekistan,UZB,78.66738891601562,490.5862731933594,25090289.0,119890046302.0
2002,Uzbekistan,UZB,78.05865478515625,505.21624755859375,25399987.0,122757832356.0
2003,Uzbekistan,UZB,69.28874969482422,455.4549865722656,25711261.0,125924032405.0
2004,Uzbekistan,UZB,66.60954284667969,460.1712341308594,26029350.0,133132057133.0
2005,Uzbekistan,UZB,62.92428588867188,469.21875,26356977.0,140239285325.0
2006,Uzbekistan,UZB,64.42179107666016,433.02874755859375,26699046.0,148405074458.0
2007,Uzbekistan,UZB,61.70446014404297,468.3525085449219,27076013.0,159993748436.0
2008,Uzbekistan,UZB,58.05378723144531,441.3062744140625,27494780.0,171692630381.0
2009,Uzbekistan,UZB,54.283447265625,440.728759765625,27939333.0,182715813772.0
2010,Uzbekistan,UZB,53.25304412841797,440.4400024414063,28385509.0,195160171269.0
2011,Uzbekistan,UZB,50.73226165771485,473.5637512207031,28823194.0,208063390835.0
2012,Uzbekistan,UZB,50.2747917175293,462.3849792480469,29261908.0,222840047403.0
2013,Uzbekistan,UZB,47.01049041748047,461.5187683105469,29724065.0,239100684823.0
2014,Uzbekistan,UZB,45.55126190185547,485.4849853515625,30222994.0,255536474727.0
2015,Uzbekistan,UZB,45.71309280395508,463.4437561035156,30749349.0,273983640646.0
2016,Uzbekistan,UZB,51.6220703125,433.2689208984375,31284565.0,290236358613.0
2017,Uzbekistan,UZB,52.31123733520508,447.8213195800781,31819172.0,302992216928.0
2018,Uzbekistan,UZB,55.786903381347656,443.9763488769531,32373489.0,320808179800.0
2019,Uzbekistan,UZB,59.38364028930664,445.9819946289063,32964700.0,339998944961.0
2020,Uzbekistan,UZB,61.75405502319336,436.25726318359375,33586373.0,346785285756.0
2021,Uzbekistan,UZB,62.585205078125,474.2798461914063,34243696.0,372457828275.0
2022,Uzbekistan,UZB,65.6080093383789,482.24853515625,34938953.0,393572464308.0
2000,Venezuela,VEN,274.5658874511719,309.9563903808594,24526707.0,330236189305.0
2001,Venezuela,VEN,310.3876647949219,328.4822998046875,24979934.0,343312598582.0
2002,Venezuela,VEN,326.44744873046875,315.4120483398437,25435674.0,314003719638.0
2003,Venezuela,VEN,277.97723388671875,279.98638916015625,25892710.0,291333920302.0
2004,Venezuela,VEN,299.7364807128906,315.2955017089844,26340843.0,346317458927.0
2005,Venezuela,VEN,323.6661071777344,304.35089111328125,26785797.0,383570387195.0
2006,Venezuela,VEN,349.9852600097656,349.4502258300781,27224691.0,423878563812.0
2007,Venezuela,VEN,366.5888977050781,372.6705627441406,27649369.0,462276737389.0
2008,Venezuela,VEN,406.0187683105469,348.9955749511719,28053694.0,488287068325.0
2009,Venezuela,VEN,426.1300354003906,342.1684875488281,28438296.0,474358611901.0
2010,Venezuela,VEN,429.2410278320313,312.66815185546875,28813101.0,477591738082.0
2011,Venezuela,VEN,444.8656921386719,333.263916015625,29185220.0,502688619769.0
2012,Venezuela,VEN,482.21868896484375,346.1283264160156,29553829.0,530969916373.0
2013,Venezuela,VEN,489.14056396484375,323.0580139160156,29912195.0,538100828642.0
2014,Venezuela,VEN,452.419677734375,340.2659912109375,30254080.0,517147151484.0
2015,Venezuela,VEN,395.1060791015625,370.3823547363281,30573968.0,484975458402.0
2016,Venezuela,VEN,347.0597229003906,372.3873291015625,30765719.0,402335647692.0
2017,Venezuela,VEN,298.7124938964844,386.0538940429688,30565331.0,339285602968.0
2018,Venezuela,VEN,237.62271118164065,316.19097900390625,29807591.0,272599019803.0
2019,Venezuela,VEN,234.65843200683597,255.7621917724609,28938096.0,197170883456.0
2020,Venezuela,VEN,135.11949157714844,215.6108856201172,28444080.0,138029481377.0
2021,Venezuela,VEN,145.35960388183594,280.5910949707031,28237830.0,138656126606.0
2022,Venezuela,VEN,174.95399475097656,290.5554504394531,28213015.0,149682062815.0
2000,Vietnam,VNM,101.14568328857422,15.4399995803833,77154016.0,220383060780.0
2001,Vietnam,VNM,109.64855194091795,19.30000114440918,77969357.0,234846323475.0
2002,Vietnam,VNM,120.41934204101562,23.15999984741211,78772227.0,250683369279.0
2003,Vietnam,VNM,128.1302947998047,22.899450302124023,79563778.0,268202912195.0
2004,Vietnam,VNM,152.44134521484375,40.14400100708008,80338977.0,288148996981.0
2005,Vietnam,VNM,151.3988494873047,62.14599990844727,81088309.0,308988652738.0
2006,Vietnam,VNM,148.50979614257812,67.55000305175781,82167901.0,329425429734.0
2007,Vietnam,VNM,165.33596801757812,68.3219985961914,83633374.0,351786434406.0
2008,Vietnam,VNM,173.38485717773438,72.3653564453125,85175789.0,370681828207.0
2009,Vietnam,VNM,176.7489471435547,77.29650115966797,86460023.0,389670892896.0
2010,Vietnam,VNM,200.7620391845703,90.7292938232422,87455148.0,413666257649.0
2011,Vietnam,VNM,199.9787139892578,81.83200073242188,88468315.0,438354712953.0
2012,Vietnam,VNM,197.0702209472656,90.27574920654295,89510355.0,462486159336.0
2013,Vietnam,VNM,204.0845947265625,94.09715270996094,90573103.0,488172621311.0
2014,Vietnam,VNM,214.83351135253903,98.52650451660156,91679582.0,519523061605.0
2015,Vietnam,VNM,250.7825469970703,102.8689956665039,92823254.0,555822142751.0
2016,Vietnam,VNM,271.99346923828125,102.3864974975586,94000115.0,593006635951.0
2017,Vietnam,VNM,294.5755310058594,95.20689392089844,95176978.0,634161327073.0
2018,Vietnam,VNM,320.0873413085937,96.59649658203124,96237319.0,681501440291.0
2019,Vietnam,VNM,339.07135009765625,98.43000030517578,97173778.0,731653148132.0
2020,Vietnam,VNM,307.2973937988281,88.39400482177734,98079196.0,752629620043.0
2021,Vietnam,VNM,288.1087646484375,71.98899841308594,98935101.0,771912038182.0
2022,Vietnam,VNM,337.13995361328125,77.97200012207031,99680656.0,833803909046.0
